ID,Label,AGE,GENDER,MARITAL_STATUS,MONTHLY_INCOME_WHITHOUT_TAX,LOANTYPE,GAGE_TOTLE_PRICE,APPLY_AMOUNT,APPLY_TERM_TIME,APPLY_INTEREST_RATE,PAYMENT_TYPE
729,1,26,Female,Single,8000,Frist-Hand,620562,490000,240,6.6555,Average_Capital_Plus_Interest_Repayment
730,0,26,Female,Single,8000,Frist-Hand,741118.23,388000,240,4.158,Average_Capital_Plus_Interest_Repayment
731,0,26,Female,Married,10000,Frist-Hand,1019284.94,470000,240,4.158,Average_Capital_Plus_Interest_Repayment
732,0,26,Male,Single,7000,Frist-Hand,987695.02,370000,240,5.049,Average_Capital_Plus_Interest_Repayment
733,1,26,Male,Single,8000,Second-Hand,1055684,6.00E+05,240,6.0435,Average_Capital_Plus_Interest_Repayment
734,0,26,Female,Single,83789551,Frist-Hand,1194326.74,460000,240,4.158,Average_Capital_Plus_Interest_Repayment
735,1,26,Female,Married,20000,Frist-Hand,444604,310000,240,5.814,Average_Capital_Plus_Interest_Repayment
736,0,26,Male,Single,5150,Second-Hand,1132367.26,495000,240,4.158,Average_Capital_Plus_Interest_Repayment
737,1,26,Female,Single,6000,Frist-Hand,269169,210000,240,5.51,Average_Capital_Plus_Interest_Repayment
738,1,26,Female,Unknown,6000,Frist-Hand,546339,430000,240,6.6555,Average_Capital_Plus_Interest_Repayment
739,1,26,Male,Single,14000,Frist-Hand,879479,630000,240,4.158,Matching_The_Principal_Repayment
740,0,26,Male,Single,6000,Frist-Hand,971409.99,420000,240,4.032,Average_Capital_Plus_Interest_Repayment
741,0,26,Male,Single,6500,Frist-Hand,754727.85,370000,240,4.158,Average_Capital_Plus_Interest_Repayment
742,0,26,Male,Single,6000,Frist-Hand,970990.29,420000,240,4.158,Average_Capital_Plus_Interest_Repayment
743,0,26,Male,Single,8000,Frist-Hand,753443.2,390000,240,5.049,Average_Capital_Plus_Interest_Repayment
744,1,26,Male,Single,6000,Frist-Hand,502988,4.00E+05,240,5.049,Average_Capital_Plus_Interest_Repayment
745,1,26,Male,Single,6000,Frist-Hand,587330,410000,240,6.6555,Average_Capital_Plus_Interest_Repayment
746,0,26,Male,Single,4800,Frist-Hand,923596.15,5.00E+05,240,4.158,Average_Capital_Plus_Interest_Repayment
747,0,26,Female,Single,3500,Frist-Hand,642498.32,299000,240,5.049,Average_Capital_Plus_Interest_Repayment
748,0,26,Male,Single,5000,Second-Hand,970621.87,368000,240,5.049,Average_Capital_Plus_Interest_Repayment
749,1,26,Male,Single,8000,Second-Hand,401285,320000,240,6.426,Average_Capital_Plus_Interest_Repayment
750,1,26,Female,Single,4000,Frist-Hand,306406,240000,240,4.158,Average_Capital_Plus_Interest_Repayment
751,0,26,Female,Single,4600,Frist-Hand,781157.27,320000,240,4.158,Average_Capital_Plus_Interest_Repayment
752,1,26,Male,Married,107000,Frist-Hand,413741,290000,240,4.158,Matching_The_Principal_Repayment
753,0,26,Male,Married,9000,Frist-Hand,753832.7,335000,240,4.158,Average_Capital_Plus_Interest_Repayment
754,0,26,Female,Married,5000,Frist-Hand,845847.72,380000,240,4.158,Average_Capital_Plus_Interest_Repayment
755,0,26,Male,Single,0,Frist-Hand,1020018.54,470000,240,5.049,Average_Capital_Plus_Interest_Repayment
756,0,26,Female,Single,6500,Frist-Hand,782946.72,390000,240,5.049,Average_Capital_Plus_Interest_Repayment
757,1,27,Female,Single,0,Frist-Hand,453341,360000,240,4.158,Average_Capital_Plus_Interest_Repayment
758,0,27,Male,Single,6650,Frist-Hand,763698.26,350000,240,4.158,Average_Capital_Plus_Interest_Repayment
759,0,27,Female,Married,7360,Frist-Hand,870853.65,410000,240,5.049,Matching_The_Principal_Repayment
760,1,27,Male,Single,11000,Frist-Hand,1030179,720000,240,6.6555,Average_Capital_Plus_Interest_Repayment
761,1,27,Male,Unknown,10000,Frist-Hand,760974,530000,240,6.6555,Average_Capital_Plus_Interest_Repayment
762,0,27,Male,Unknown,10000,Frist-Hand,1034618.42,460000,240,4.158,Average_Capital_Plus_Interest_Repayment
763,0,27,Male,Single,5000,Frist-Hand,730034.53,310000,240,4.158,Average_Capital_Plus_Interest_Repayment
764,0,27,Male,Married,7797,Frist-Hand,688923.89,290000,240,5.049,Average_Capital_Plus_Interest_Repayment
765,0,27,Male,Married,10000,Frist-Hand,1013977.95,390000,240,4.158,Matching_The_Principal_Repayment
766,0,27,Male,Married,6666666.667,Frist-Hand,1114920.06,510000,240,4.158,Average_Capital_Plus_Interest_Repayment
767,0,27,Female,Married,10300,Frist-Hand,1417035.18,570000,240,4.158,Average_Capital_Plus_Interest_Repayment
768,0,27,Female,Married,20000,Second-Hand,1638611.44,660000,240,4.158,Matching_The_Principal_Repayment
769,1,27,Male,Single,8000,Second-Hand,326510,259000,240,6.0435,Average_Capital_Plus_Interest_Repayment
770,0,27,Female,Married,9500,Frist-Hand,517531.22,220000,240,4.158,Average_Capital_Plus_Interest_Repayment
771,0,27,Male,Single,8000,Frist-Hand,851714.21,360000,240,4.158,Average_Capital_Plus_Interest_Repayment
772,0,27,Female,Unknown,15000,Frist-Hand,616193.43,290000,240,4.158,Average_Capital_Plus_Interest_Repayment
773,0,27,Male,Single,7000,Frist-Hand,590499,470000,240,4.158,Average_Capital_Plus_Interest_Repayment
774,1,27,Male,Unknown,8500,Frist-Hand,571171,3.00E+05,240,5.814,Matching_The_Principal_Repayment
775,1,27,Female,Single,13000,Frist-Hand,1176147,940000,240,5.814,Matching_The_Principal_Repayment
776,1,27,Male,Single,9300,Frist-Hand,594473,450000,240,6.6555,Average_Capital_Plus_Interest_Repayment
777,0,27,Male,Single,5800,Frist-Hand,718454.71,330000,240,4.158,Average_Capital_Plus_Interest_Repayment
778,0,27,Male,Single,5500,Frist-Hand,651071.26,310000,240,4.158,Average_Capital_Plus_Interest_Repayment
779,0,27,Female,Unknown,6000,Frist-Hand,656394.69,310000,240,4.158,Matching_The_Principal_Repayment
780,0,27,Male,Single,8500,Frist-Hand,1068736.33,430000,240,4.158,Average_Capital_Plus_Interest_Repayment
781,0,27,Female,Married,25000,Second-Hand,1635323.08,688000,240,4.158,Average_Capital_Plus_Interest_Repayment
782,1,27,Female,Unknown,12000,Frist-Hand,308275,246000,240,6.12,Average_Capital_Plus_Interest_Repayment
783,0,27,Female,Unknown,5000,Frist-Hand,395971.73,155000,240,5.049,Average_Capital_Plus_Interest_Repayment
784,0,27,Male,Married,6000,Frist-Hand,810426.96,340000,240,4.158,Average_Capital_Plus_Interest_Repayment
785,1,27,Female,Married,4000,Frist-Hand,441165,350000,240,6.12,Average_Capital_Plus_Interest_Repayment
786,0,27,Male,Single,5000,Frist-Hand,747040.24,350000,240,4.158,Average_Capital_Plus_Interest_Repayment
787,0,27,Female,Unknown,6000,Frist-Hand,682478.14,3.00E+05,240,5.049,Average_Capital_Plus_Interest_Repayment
788,1,28,Female,Married,5000,Frist-Hand,538762,380000,240,6.0435,Average_Capital_Plus_Interest_Repayment
789,0,28,Male,Unknown,4000,Frist-Hand,617558.64,220000,240,4.158,Matching_The_Principal_Repayment
790,1,28,Male,Single,6000,Second-Hand,217360,164000,240,7.524,Average_Capital_Plus_Interest_Repayment
791,0,28,Male,Single,6000,Frist-Hand,1067015.37,280000,240,5.049,Average_Capital_Plus_Interest_Repayment
792,1,28,Male,Single,6000,Frist-Hand,670467,530000,240,6.6555,Average_Capital_Plus_Interest_Repayment
793,0,28,Female,Single,8000,Frist-Hand,952870.99,4.00E+05,240,4.158,Average_Capital_Plus_Interest_Repayment
794,1,28,Male,Married,5000,Frist-Hand,321953,257000,240,4.158,Average_Capital_Plus_Interest_Repayment
795,0,28,Male,Single,8500,Frist-Hand,757257.79,320000,240,5.049,Average_Capital_Plus_Interest_Repayment
796,0,28,Female,Married,40000,Frist-Hand,739022.11,290000,240,4.158,Average_Capital_Plus_Interest_Repayment
797,1,28,Male,Single,12000,Frist-Hand,722343,570000,240,6.0435,Matching_The_Principal_Repayment
798,1,28,Female,Single,8000,Second-Hand,263934,201000,240,4.158,Matching_The_Principal_Repayment
799,1,28,Male,Unknown,7500,Frist-Hand,634877,5.00E+05,240,5.049,Average_Capital_Plus_Interest_Repayment
800,0,28,Female,Single,8000,Frist-Hand,1038458.25,510000,240,4.032,Average_Capital_Plus_Interest_Repayment
801,0,28,Female,Single,8000,Frist-Hand,703946.79,360000,240,4.158,Average_Capital_Plus_Interest_Repayment
802,1,28,Male,Single,5000,Frist-Hand,514465,350000,240,6.6555,Average_Capital_Plus_Interest_Repayment
803,0,28,Male,Unknown,4900,Frist-Hand,746008.74,320000,240,5.049,Average_Capital_Plus_Interest_Repayment
804,1,28,Male,Single,5000,Second-Hand,257457,2.00E+05,240,4.158,Average_Capital_Plus_Interest_Repayment
805,0,28,Female,Single,0,Frist-Hand,873818.79,310000,240,5.049,Average_Capital_Plus_Interest_Repayment
806,0,28,Female,Married,10000,Second-Hand,953662.01,378000,240,4.158,Average_Capital_Plus_Interest_Repayment
807,1,28,Female,Unknown,8000,Frist-Hand,548995,430000,240,6.0435,Average_Capital_Plus_Interest_Repayment
808,0,28,Male,Single,8000,Frist-Hand,646971.1,250000,240,4.158,Average_Capital_Plus_Interest_Repayment
809,0,28,Female,Unknown,5000,Frist-Hand,738060.42,310000,240,4.158,Average_Capital_Plus_Interest_Repayment
810,1,28,Male,Married,10000,Frist-Hand,468395,370000,240,6.6555,Average_Capital_Plus_Interest_Repayment
811,0,28,Male,Single,5000,Frist-Hand,723067.45,320000,240,4.158,Matching_The_Principal_Repayment
812,1,28,Male,Single,10000,Frist-Hand,631730,440000,240,5.049,Average_Capital_Plus_Interest_Repayment
813,1,28,Female,Single,18000,Frist-Hand,391737,313000,240,5.814,Average_Capital_Plus_Interest_Repayment
814,1,28,Female,Single,6000,Second-Hand,381800,3.00E+05,240,6.12,Average_Capital_Plus_Interest_Repayment
815,1,28,Male,Unknown,8600,Frist-Hand,477841,380000,240,5.049,Average_Capital_Plus_Interest_Repayment
816,1,28,Female,Married,5000,Frist-Hand,513639,410000,240,5.814,Average_Capital_Plus_Interest_Repayment
817,0,29,Female,Married,25500,Second-Hand,1051248.22,389000,240,5.049,Average_Capital_Plus_Interest_Repayment
818,0,29,Male,Unknown,5000,Frist-Hand,691080.26,340000,240,4.158,Average_Capital_Plus_Interest_Repayment
819,1,29,Female,Single,5000,Frist-Hand,428175,340000,240,6.6555,Average_Capital_Plus_Interest_Repayment
820,0,29,Male,Single,5000,Frist-Hand,718281.85,340000,240,4.158,Matching_The_Principal_Repayment
821,0,29,Female,Unknown,5000,Frist-Hand,586177.85,250000,240,4.158,Matching_The_Principal_Repayment
822,1,29,Female,Unknown,12000,Frist-Hand,678440,470000,240,5.202,Average_Capital_Plus_Interest_Repayment
823,1,29,Female,Married,8000,Frist-Hand,859788,680000,240,6.6555,Matching_The_Principal_Repayment
824,1,29,Female,Single,12000,Second-Hand,1142500,450000,240,6.6555,Average_Capital_Plus_Interest_Repayment
825,0,29,Male,Single,35000,Frist-Hand,557940.98,240000,240,5.049,Average_Capital_Plus_Interest_Repayment
826,0,29,Male,Single,35000,Frist-Hand,1373538.46,240000,240,5.049,Average_Capital_Plus_Interest_Repayment
827,0,29,Male,Married,9000,Frist-Hand,1127599.84,510000,240,4.158,Average_Capital_Plus_Interest_Repayment
828,0,29,Male,Married,11000,Second-Hand,712989.53,299000,240,4.158,Matching_The_Principal_Repayment
829,0,29,Male,Single,7000,Frist-Hand,1426674.1,6.00E+05,240,4.158,Average_Capital_Plus_Interest_Repayment
830,0,29,Male,Married,8000,Frist-Hand,1043194.39,5.00E+05,240,4.158,Average_Capital_Plus_Interest_Repayment
831,0,29,Male,Single,8000,Frist-Hand,893533.51,440000,240,4.158,Matching_The_Principal_Repayment
832,0,29,Male,Single,9800,Frist-Hand,1650092.02,710000,240,4.158,Average_Capital_Plus_Interest_Repayment
833,1,29,Female,Single,8000,Frist-Hand,699401,480000,240,5.202,Average_Capital_Plus_Interest_Repayment
834,1,29,Female,Single,8000,Second-Hand,300120,230000,240,5.814,Average_Capital_Plus_Interest_Repayment
835,1,29,Female,Married,20000,Second-Hand,267031,205000,240,6.426,Average_Capital_Plus_Interest_Repayment
836,0,29,Female,Single,4100,Frist-Hand,609750.36,270000,240,5.049,Average_Capital_Plus_Interest_Repayment
837,0,29,Male,Single,8000,Second-Hand,725461.02,261000,240,4.158,Average_Capital_Plus_Interest_Repayment
838,1,29,Female,Married,11000,Frist-Hand,533940,420000,240,6.6555,Matching_The_Principal_Repayment
839,0,29,Male,Married,8000,Frist-Hand,645412.84,270000,240,4.158,Average_Capital_Plus_Interest_Repayment
840,1,30,Female,Married,8000,Frist-Hand,153922,123000,240,5.049,Matching_The_Principal_Repayment
841,1,30,Male,Single,6000,Frist-Hand,152079,121000,240,6.12,Average_Capital_Plus_Interest_Repayment
842,1,30,Male,Single,6000,Frist-Hand,233188,180000,240,6.12,Average_Capital_Plus_Interest_Repayment
843,1,30,Male,Single,6000,Frist-Hand,233188,180000,240,6.12,Average_Capital_Plus_Interest_Repayment
844,0,30,Male,Single,6000,Frist-Hand,1076216.28,510000,240,4.158,Average_Capital_Plus_Interest_Repayment
845,0,30,Male,Single,10000,Frist-Hand,912655.57,430000,240,4.158,Average_Capital_Plus_Interest_Repayment
846,1,30,Female,Single,50000,Second-Hand,2337779,1820000,240,5.814,Average_Capital_Plus_Interest_Repayment
847,0,30,Female,Married,3800,Frist-Hand,706642.31,320000,240,4.158,Average_Capital_Plus_Interest_Repayment
848,0,30,Male,Married,10000,Frist-Hand,1868010.27,690000,240,5.049,Average_Capital_Plus_Interest_Repayment
849,0,30,Male,Married,8000,Frist-Hand,786730.94,270000,240,5.049,Average_Capital_Plus_Interest_Repayment
850,1,30,Male,Single,8000,Second-Hand,297475,227000,240,6.12,Average_Capital_Plus_Interest_Repayment
851,1,30,Male,Single,5600,Second-Hand,354822,270000,240,5.049,Matching_The_Principal_Repayment
852,0,30,Male,Married,7337,Frist-Hand,568283.72,255000,240,4.158,Average_Capital_Plus_Interest_Repayment
853,0,30,Female,Married,10000,Frist-Hand,1280423.59,570000,240,4.158,Matching_The_Principal_Repayment
854,1,30,Male,Single,10000,Frist-Hand,362901,290000,240,5.049,Average_Capital_Plus_Interest_Repayment
855,1,30,Male,Single,13000,Frist-Hand,1067412,850000,240,5.202,Average_Capital_Plus_Interest_Repayment
856,1,30,Male,Single,0,Frist-Hand,710986,560000,240,4.158,Average_Capital_Plus_Interest_Repayment
857,0,30,Male,Single,8500,Frist-Hand,970329.71,480000,240,4.158,Average_Capital_Plus_Interest_Repayment
858,1,30,Male,Married,8000,Frist-Hand,342365,270000,240,6.12,Average_Capital_Plus_Interest_Repayment
859,0,30,Male,Married,8000,Frist-Hand,1159167.48,520000,240,5.049,Average_Capital_Plus_Interest_Repayment
860,0,30,Female,Married,8500,Frist-Hand,557670.29,260000,240,4.158,Average_Capital_Plus_Interest_Repayment
861,1,30,Female,Married,12000,Second-Hand,620000,490000,240,5.202,Matching_The_Principal_Repayment
862,1,30,Female,Single,7000,Frist-Hand,424177,330000,240,5.049,Average_Capital_Plus_Interest_Repayment
863,0,30,Female,Married,13700,Frist-Hand,427481,340000,240,5.049,Average_Capital_Plus_Interest_Repayment
864,0,30,Male,Married,12000,Frist-Hand,904815.44,430000,240,4.158,Matching_The_Principal_Repayment
865,0,30,Male,Married,7500,Frist-Hand,642226.61,308000,240,4.158,Average_Capital_Plus_Interest_Repayment
866,1,30,Female,Married,60000,Second-Hand,3630000,2540000,240,6.6555,Average_Capital_Plus_Interest_Repayment
867,0,30,Male,Single,0,Frist-Hand,855747.86,380000,240,4.158,Average_Capital_Plus_Interest_Repayment
868,0,30,Male,Married,9000,Frist-Hand,1016808.17,440000,240,4.158,Average_Capital_Plus_Interest_Repayment
869,0,30,Female,Married,12520,Second-Hand,390146.47,170000,240,4.158,Average_Capital_Plus_Interest_Repayment
870,0,30,Female,Married,0,Frist-Hand,1006777.8,420000,240,5.049,Average_Capital_Plus_Interest_Repayment
871,0,30,Female,Married,10000,Frist-Hand,1010406.34,380000,240,4.158,Average_Capital_Plus_Interest_Repayment
872,1,31,Male,Married,3500,Frist-Hand,184750,140000,240,6.6555,Average_Capital_Plus_Interest_Repayment
873,1,31,Male,Married,13000,Frist-Hand,493165,394000,240,4.158,Matching_The_Principal_Repayment
874,1,31,Female,Unknown,6000,Frist-Hand,638721,510000,240,4.158,Matching_The_Principal_Repayment
875,1,31,Female,Unknown,6000,Frist-Hand,436152,340000,240,5.049,Matching_The_Principal_Repayment
876,1,31,Male,Married,6000,Frist-Hand,419525,150000,240,6.6555,Average_Capital_Plus_Interest_Repayment
877,0,31,Female,Unknown,0,Frist-Hand,597793.85,250000,240,5.049,Average_Capital_Plus_Interest_Repayment
878,0,31,Male,Single,15000,Frist-Hand,1072976.81,480000,240,4.158,Matching_The_Principal_Repayment
879,0,31,Female,Single,18000,Frist-Hand,1285147.64,510000,240,4.158,Average_Capital_Plus_Interest_Repayment
880,1,31,Male,Single,8000,Frist-Hand,217618,174000,240,5.814,Average_Capital_Plus_Interest_Repayment
881,0,31,Male,Single,10000,Frist-Hand,1354248.95,670000,240,4.158,Average_Capital_Plus_Interest_Repayment
882,0,31,Female,Single,9000,Frist-Hand,1345414.22,660000,240,4.158,Average_Capital_Plus_Interest_Repayment
883,0,31,Male,Married,9800,Frist-Hand,1041615.12,510000,240,4.158,Average_Capital_Plus_Interest_Repayment
884,0,31,Female,Single,4000,Frist-Hand,670048.09,160000,240,4.158,Matching_The_Principal_Repayment
885,0,31,Male,Single,10000,Frist-Hand,971409.99,380000,240,4.158,Average_Capital_Plus_Interest_Repayment
886,1,31,Male,Single,8000,Frist-Hand,579084,460000,240,6.6555,Average_Capital_Plus_Interest_Repayment
887,0,31,Male,Single,0,Frist-Hand,871859.75,4.00E+05,240,4.158,Average_Capital_Plus_Interest_Repayment
888,0,31,Male,Unknown,10000,Frist-Hand,744218.41,320000,240,4.158,Matching_The_Principal_Repayment
889,0,31,Female,Single,5000,Frist-Hand,607243.24,270000,240,4.158,Average_Capital_Plus_Interest_Repayment
890,1,31,Male,Single,4500,Frist-Hand,355237,284000,240,6.0435,Average_Capital_Plus_Interest_Repayment
891,1,31,Female,Single,4500,Frist-Hand,332233,260000,240,6.12,Average_Capital_Plus_Interest_Repayment
892,1,31,Female,Single,6000,Frist-Hand,467068,370000,240,6.6555,Average_Capital_Plus_Interest_Repayment
893,0,31,Male,Married,8000,Frist-Hand,636384.12,330000,240,5.049,Average_Capital_Plus_Interest_Repayment
894,0,31,Male,Married,8500,Frist-Hand,1120348.49,520000,240,4.158,Average_Capital_Plus_Interest_Repayment
895,0,31,Male,Divorce,8000,Frist-Hand,1084178.42,5.00E+05,240,4.158,Average_Capital_Plus_Interest_Repayment
896,1,31,Female,Unknown,6500,Frist-Hand,469680,375000,240,6.6555,Average_Capital_Plus_Interest_Repayment
897,0,31,Female,Single,8000,Frist-Hand,706495.87,320000,240,5.049,Average_Capital_Plus_Interest_Repayment
898,1,31,Male,Married,10000,Frist-Hand,541740,430000,240,6.12,Average_Capital_Plus_Interest_Repayment
899,1,32,Female,Single,3000,Frist-Hand,249778,199000,240,4.158,Average_Capital_Plus_Interest_Repayment
900,1,32,Female,Single,8000,Frist-Hand,300493,240000,240,6.6555,Average_Capital_Plus_Interest_Repayment
901,0,32,Male,Married,3150,Frist-Hand,453611.19,208000,240,4.158,Average_Capital_Plus_Interest_Repayment
902,1,32,Male,Single,1.00E+05,Second-Hand,6800000,4300000,240,5.814,Average_Capital_Plus_Interest_Repayment
903,0,32,Female,Married,58000,Frist-Hand,1018381.31,480000,240,5.049,Matching_The_Principal_Repayment
904,1,32,Female,Unknown,9000,Frist-Hand,432811,340000,240,4.158,Matching_The_Principal_Repayment
905,0,32,Male,Single,5000,Frist-Hand,949757.06,350000,240,4.032,Average_Capital_Plus_Interest_Repayment
906,0,32,Male,Single,5500,Frist-Hand,704635.09,360000,240,4.158,Matching_The_Principal_Repayment
907,1,32,Male,Unknown,9000,Frist-Hand,733061,510000,240,6.6555,Average_Capital_Plus_Interest_Repayment
908,0,32,Female,Single,8000,Frist-Hand,622957.06,280000,240,4.158,Average_Capital_Plus_Interest_Repayment
909,0,32,Female,Married,14000,Frist-Hand,871871,230000,240,4.158,Average_Capital_Plus_Interest_Repayment
910,1,32,Female,Single,7000,Frist-Hand,428930,340000,240,4.158,Average_Capital_Plus_Interest_Repayment
911,1,32,Female,Unknown,5000,Frist-Hand,353120,280000,240,6.0435,Average_Capital_Plus_Interest_Repayment
912,1,32,Female,Married,10000,Second-Hand,326677,240000,240,5.049,Average_Capital_Plus_Interest_Repayment
913,1,32,Male,Single,3200,Frist-Hand,317166,253000,240,6.6555,Average_Capital_Plus_Interest_Repayment
914,0,32,Male,Married,14000,Frist-Hand,1617115.37,570000,240,4.158,Average_Capital_Plus_Interest_Repayment
915,1,32,Male,Married,25000,Frist-Hand,1181421,8.00E+05,240,6.6555,Average_Capital_Plus_Interest_Repayment
916,0,32,Male,Married,15000,Frist-Hand,1356745.51,560000,240,4.158,Average_Capital_Plus_Interest_Repayment
917,1,32,Female,Unknown,8000,Frist-Hand,564347,450000,240,5.049,Matching_The_Principal_Repayment
918,1,32,Male,Single,5600,Frist-Hand,459036,360000,240,6.12,Average_Capital_Plus_Interest_Repayment
919,0,32,Male,Unknown,8000,Frist-Hand,848539.4,390000,240,5.049,Average_Capital_Plus_Interest_Repayment
920,0,32,Female,Unknown,10000,Frist-Hand,437514.94,210000,240,4.158,Matching_The_Principal_Repayment
921,1,32,Male,Married,10000,Frist-Hand,555506,440000,240,4.896,Average_Capital_Plus_Interest_Repayment
922,0,32,Male,Married,6500,Frist-Hand,928800.66,420000,240,5.049,Average_Capital_Plus_Interest_Repayment
923,0,32,Female,Married,16000,Frist-Hand,916564.82,480000,240,5.049,Average_Capital_Plus_Interest_Repayment
924,1,32,Female,Single,5800,Frist-Hand,378059,3.00E+05,240,6.6555,Matching_The_Principal_Repayment
925,1,32,Male,Married,8000,Second-Hand,984982,370000,240,5.814,Average_Capital_Plus_Interest_Repayment
926,1,32,Male,Married,11000,Second-Hand,1995761,790000,240,6.12,Average_Capital_Plus_Interest_Repayment
927,1,32,Female,Married,1.13,Frist-Hand,408722,320000,240,6.6555,Average_Capital_Plus_Interest_Repayment
928,1,32,Male,Married,13000,Frist-Hand,371477,297000,240,5.202,Matching_The_Principal_Repayment
929,0,32,Male,Married,6200,Frist-Hand,859612.78,360000,240,4.158,Average_Capital_Plus_Interest_Repayment
930,0,32,Male,Married,5000,Frist-Hand,622627.51,340000,240,4.158,Average_Capital_Plus_Interest_Repayment
931,1,32,Male,Married,15000,Second-Hand,662421,490000,240,6.6555,Average_Capital_Plus_Interest_Repayment
932,1,32,Female,Divorce,10000,Second-Hand,434046,3.00E+05,240,5.202,Average_Capital_Plus_Interest_Repayment
933,0,32,Male,Married,4000,Second-Hand,1068344.29,388000,240,4.158,Average_Capital_Plus_Interest_Repayment
934,1,33,Male,Divorce,10000,Frist-Hand,174097,139000,240,5.049,Average_Capital_Plus_Interest_Repayment
935,0,33,Female,Married,9800,Frist-Hand,419058.24,195000,240,4.158,Average_Capital_Plus_Interest_Repayment
936,0,33,Male,Married,12000,Frist-Hand,436967.22,208000,240,5.049,Average_Capital_Plus_Interest_Repayment
937,1,33,Female,Married,7000,Frist-Hand,184702,142000,240,6.12,Average_Capital_Plus_Interest_Repayment
938,1,33,Female,Married,22000,Frist-Hand,317855,254000,240,6.6555,Matching_The_Principal_Repayment
939,0,33,Female,Married,7000,Frist-Hand,881927.99,3.00E+05,240,4.158,Matching_The_Principal_Repayment
940,1,33,Male,Married,30000,Frist-Hand,1646826,1310000,240,6.6555,Matching_The_Principal_Repayment
941,1,33,Male,Married,7400,Frist-Hand,458660,366000,240,4.158,Average_Capital_Plus_Interest_Repayment
942,1,33,Male,Single,7300,Frist-Hand,281896,220000,240,5.202,Average_Capital_Plus_Interest_Repayment
943,1,33,Male,Married,7000,Frist-Hand,684839,3.00E+05,240,4.158,Average_Capital_Plus_Interest_Repayment
944,1,33,Male,Single,8000,Second-Hand,481352,380000,240,5.814,Average_Capital_Plus_Interest_Repayment
945,0,33,Male,Married,11000,Frist-Hand,1501329.68,570000,240,4.158,Average_Capital_Plus_Interest_Repayment
946,0,33,Male,Single,10000,Second-Hand,1024308.72,380000,240,4.158,Average_Capital_Plus_Interest_Repayment
947,0,33,Female,Married,40000,Frist-Hand,1287791.27,640000,240,4.158,Average_Capital_Plus_Interest_Repayment
948,1,33,Male,Single,8000,Frist-Hand,642739,510000,240,6.426,Average_Capital_Plus_Interest_Repayment
949,1,33,Male,Married,10000,Frist-Hand,698380,550000,240,6.12,Average_Capital_Plus_Interest_Repayment
950,0,33,Female,Single,10000,Frist-Hand,1382899.68,680000,240,4.158,Average_Capital_Plus_Interest_Repayment
951,1,33,Female,Single,12000,Frist-Hand,809506,640000,240,6.6555,Average_Capital_Plus_Interest_Repayment
952,1,33,Female,Married,15000,Frist-Hand,636260,5.00E+05,240,4.158,Average_Capital_Plus_Interest_Repayment
953,0,33,Male,Married,10000,Frist-Hand,772462.93,330000,240,5.049,Average_Capital_Plus_Interest_Repayment
954,1,33,Female,Married,11000,Frist-Hand,672074,330000,240,4.158,Matching_The_Principal_Repayment
955,0,33,Female,Married,5500,Frist-Hand,615672.76,3.00E+05,240,4.158,Average_Capital_Plus_Interest_Repayment
956,0,33,Female,Single,8000,Frist-Hand,688588.71,3.00E+05,240,4.158,Average_Capital_Plus_Interest_Repayment
957,1,33,Male,Married,4010,Frist-Hand,364242,210000,240,6.6555,Average_Capital_Plus_Interest_Repayment
958,1,33,Male,Unknown,5600,Second-Hand,410000,325000,240,6.6555,Average_Capital_Plus_Interest_Repayment
959,0,33,Male,Married,8000,Frist-Hand,1079366.5,5.00E+05,240,4.158,Average_Capital_Plus_Interest_Repayment
960,0,33,Female,Married,5000,Frist-Hand,1003524.74,460000,240,4.158,Average_Capital_Plus_Interest_Repayment
961,0,33,Female,Single,20000,Second-Hand,502557.6,180000,240,5.049,Average_Capital_Plus_Interest_Repayment
962,1,33,Female,Married,8000,Frist-Hand,305797,240000,240,6.6555,Average_Capital_Plus_Interest_Repayment
963,0,33,Male,Single,5000,Frist-Hand,1061548.78,440000,240,4.158,Average_Capital_Plus_Interest_Repayment
964,1,33,Male,Unknown,7000,Frist-Hand,705727,350000,240,6.6555,Matching_The_Principal_Repayment
965,1,33,Male,Divorce,6000,Second-Hand,1079313,4.00E+05,240,1.8978,Average_Capital_Plus_Interest_Repayment
966,0,33,Female,Divorce,5200,Frist-Hand,303151.32,142000,240,5.049,Average_Capital_Plus_Interest_Repayment
967,0,34,Male,Married,9600,Frist-Hand,394825.51,192000,240,4.158,Matching_The_Principal_Repayment
968,1,34,Female,Married,3500,Frist-Hand,240561,190000,240,6.426,Average_Capital_Plus_Interest_Repayment
969,0,34,Female,Single,68000,Frist-Hand,12230958.96,5240000,240,4.158,Average_Capital_Plus_Interest_Repayment
970,1,34,Male,Married,20000,Frist-Hand,10180000,7120000,240,4.158,Average_Capital_Plus_Interest_Repayment
971,0,34,Female,Married,7600,Second-Hand,2443362.48,780000,240,5.049,Average_Capital_Plus_Interest_Repayment
972,1,34,Male,Married,11000,Frist-Hand,702684,560000,240,6.426,Average_Capital_Plus_Interest_Repayment
973,0,34,Male,Married,8300,Frist-Hand,601903.14,290000,240,4.158,Average_Capital_Plus_Interest_Repayment
974,0,34,Female,Married,20000,Frist-Hand,772775.4,320000,240,4.158,Matching_The_Principal_Repayment
975,1,34,Female,Married,6000,Frist-Hand,492201,390000,240,6.6555,Average_Capital_Plus_Interest_Repayment
